time(100ns)   time_stamp(ms)    frame eye_valid_L   eye_valid_R   openness_L    openness_R    pupil_diameter_L(mm)  pupil_diameter_R(mm)  pos_sensor_L.x    pos_sensor_L.y    pos_sensor_R.x    pos_sensor_R.y    gaze_origin_L.x(mm)   gaze_origin_L.y(mm)   gaze_origin_L.z(mm)   gaze_origin_R.x(mm)   gaze_origin_R.y(mm)   gaze_origin_R.z(mm)   gaze_direct_L.x   gaze_direct_L.y   gaze_direct_L.z   gaze_direct_R.x   gaze_direct_R.y   gaze_direct_R.z   gaze_sensitive    frown_L   frown_R   squeeze_L squeeze_R wide_L    wide_R    distance_valid_C  distance_C(mm)    track_imp_cnt
638227775537183651  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537223545  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537263438  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537303333  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537343231  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537383120  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537423011  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537462906  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537502806  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537542694  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537582591  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537622479  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537660832  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537700725  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537740611  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537780514  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537820398  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537860295  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537900188  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537940078  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775537979981  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538019873  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538055490  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538095385  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538136218  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538176113  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538216001  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538260855  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538300753  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538340654  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538380535  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538420430  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538460324  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538500222  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538540108  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538580008  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538619900  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538660579  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538700471  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538740364  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538786018  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538832650  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538872540  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538912434  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538952322  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775538992221  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539032108  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539072006  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539111894  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539151788  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539191681  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539231575  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539271468  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539311367  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539351265  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539391165  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539432028  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539471918  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539511820  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539551711  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539591602  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539629416  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539669294  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539709194  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539749083  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539788975  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539828872  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539872610  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539912506  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539952396  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775539992291  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540052158  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540092057  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540131949  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540171844  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540211735  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540251634  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540291528  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540331788  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540371687  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540411573  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540451467  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540491363  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540534461  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540574356  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540614244  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540655748  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540695635  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540732590  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540772484  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540812380  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540850892  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540890786  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540935405  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775540975297  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541015195  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541051387  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541091277  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541131180  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541171059  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541210956  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541250011  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541289908  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541330423  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541370312  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541410204  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541450105  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541489997  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541529895  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541569784  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541609676  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541649569  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541689462  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541734420  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541774315  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541814204  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541850086  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541889982  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541929873  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775541969763  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542009657  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542049555  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542089442  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542129345  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542169234  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542209127  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
638227775542249018  1221181   30762    8  8  1   1   -1 -1 -1   -1   -1   -1   34.89775  -2.902725  -32.04471  -29.78432  0.01313782  -32.89154  0  0  0  0  0  0  1   0  0  0    0    0   0   False 0   0
